order_id,customer_id,restaurant_name,cuisine,order_date,delivery_time_minutes,order_amount,payment_method,city,order_status,rating
253,29177,Street Treats 5 (Che),Biryani,2025-05-22,36,350.07,Cash,Chennai,Delivered,3.0
254,3739,South Treats 4 (Pun),Seafood,2024-05-05,29,544.12,Online,Pune,Delivered,3.0
255,10651,North Treats 2 (Pun),Desserts,2025-03-12,27,259.58,Online,Pune,Delivered,2.0
256,26456,Biryani Treats 3 (Pun),South Indian,2024-02-29,10,123.33,Online,Pune,Delivered,3.0
257,17516,South Treats 1 (Mum),Street Food,2024-02-20,49,87.02,Online,Mumbai,Delivered,3.0
258,8070,Chinese Treats 3 (Ben),Desserts,2025-03-04,27,149.92,Cash,Bengaluru,Cancelled,
259,2866,Italian Treats 5 (Ahm),Chinese,2024-01-10,45,270.71,Online,Ahmedabad,Delivered,4.0
260,4722,Italian Treats 3 (Mum),Desserts,2025-11-15,26,151.4,Cash,Mumbai,Delivered,5.0
261,14221,Chinese Treats 1 (Mum),Fast Food,2023-12-12,40,194.56,Cash,Mumbai,Delivered,4.0
262,27932,Continental Treats 5 (Del),South Indian,2025-06-01,37,214.27,Online,Delhi,Delivered,4.0
263,8215,Fast Treats 3 (Che),Biryani,2025-07-06,17,389.6,Cash,Chennai,Delivered,5.0
264,28084,Biryani Treats 1 (Che),Seafood,2025-08-04,20,453.34,Cash,Chennai,Delivered,5.0
265,3236,North Treats 3 (Che),Continental,2025-11-04,29,653.8,Online,Chennai,Delivered,4.0
266,22984,Chinese Treats 5 (Ahm),Street Food,2025-07-01,38,63.91,Cash,Ahmedabad,Delivered,4.0
267,29276,Biryani Treats 3 (Mum),North Indian,2025-10-02,36,423.27,Online,Mumbai,Delivered,5.0
268,26456,Biryani Treats 3 (Pun),South Indian,2024-12-04,24,240.24,Online,Pune,Delivered,3.0
269,18857,Seafood Treats 3 (Del),Continental,2024-12-22,24,184.07,Cash,Delhi,Delivered,5.0
270,9589,North Treats 4 (Hyd),Italian,2025-07-20,24,502.87,Online,Hyderabad,Delivered,4.0
271,16454,Desserts Treats 6 (Ben),Chinese,2024-06-19,32,388.14,Cash,Bengaluru,Delivered,5.0
272,28084,Biryani Treats 2 (Del),Chinese,2025-11-07,29,298.35,Cash,Delhi,Delivered,5.0
273,7917,Urban Bites (Che),Italian,2024-06-02,38,478.5,Online,Chennai,Delivered,5.0
274,14560,Biryani Treats 3 (Che),South Indian,2025-04-17,21,204.62,Online,Chennai,Delivered,5.0
275,11441,Continental Treats 2 (Che),North Indian,2024-08-24,29,307.84,Online,Chennai,Delivered,2.0
276,26492,North Treats 5 (Mum),North Indian,2025-11-24,37,240.71,Online,Mumbai,Delivered,4.0
277,14220,Biryani Treats 1 (Ben),Fast Food,2025-03-13,22,51.62,Online,Bengaluru,Delivered,4.0
278,21788,Italian Treats 2 (Del),Italian,2023-12-02,31,816.37,Online,Delhi,Delivered,5.0
279,1169,Biryani Treats 5 (Kol),Chinese,2025-01-18,30,427.63,Online,Kolkata,Delivered,5.0
280,28669,Chinese Treats 3 (Pun),North Indian,2025-04-08,28,493.0,Cash,Pune,Delivered,4.0
281,19152,Chinese Treats 6 (Ahm),Continental,2024-08-24,25,286.15,Online,Ahmedabad,Delivered,1.0
282,16236,Biryani Treats 1 (Kol),North Indian,2025-04-11,15,408.65,Online,Kolkata,Delivered,4.0
283,15057,Biryani Treats 2 (Hyd),South Indian,2024-06-10,26,224.05,Online,Hyderabad,Delivered,4.0
284,17979,Italian Treats 6 (Hyd),Chinese,2025-07-21,17,519.53,Online,Hyderabad,Delivered,3.0
285,15371,Fast Treats 4 (Ben),North Indian,2025-04-10,28,157.07,Online,Bengaluru,Cancelled,
286,15272,Biryani Treats 2 (Del),South Indian,2025-04-26,40,275.33,Online,Delhi,Delivered,3.0
287,13897,Fast Treats 3 (Che),North Indian,2025-02-26,35,415.1,Cash,Chennai,Delivered,4.0
288,8649,Biryani Treats 1 (Kol),Chinese,2025-11-15,32,202.54,Online,Kolkata,Delivered,5.0
289,1553,Italian Treats 4 (Del),Desserts,2025-06-23,10,168.21,Cash,Delhi,Delivered,3.0
290,21693,Street Treats 4 (Hyd),Biryani,2025-03-05,19,299.35,Cash,Hyderabad,Delivered,4.0
291,9298,North Treats 1 (Ahm),Italian,2025-08-04,44,459.88,Online,Ahmedabad,Delivered,4.0
292,11371,Fast Treats 6 (Kol),Continental,2025-08-14,20,367.76,Online,Kolkata,Delivered,4.0
293,24699,Italian Treats 2 (Kol),Continental,2025-09-21,30,186.01,Cash,Kolkata,Delivered,4.0
294,6411,Italian Treats 2 (Mum),Seafood,2025-11-28,51,587.3,Online,Mumbai,Delivered,4.0
295,22577,Street Treats 2 (Ahm),Biryani,2024-12-24,32,287.98,Online,Ahmedabad,Delivered,3.0
296,15202,Seafood Treats 4 (Del),Street Food,2024-08-12,28,153.74,Online,Delhi,Delivered,4.0
297,14938,Spice Hub (Ben),Chinese,2024-12-11,14,208.44,Online,Bengaluru,Delivered,4.0
298,11687,Street Treats 5 (Pun),Fast Food,2023-12-02,29,165.85,Cash,Pune,Delivered,4.0
299,14938,Spice Hub (Ben),Chinese,2025-10-11,23,243.34,Online,Bengaluru,Delivered,4.0
300,15557,South Treats 5 (Ben),Desserts,2025-01-24,27,242.26,Cash,Bengaluru,Delivered,5.0
301,12401,Street Treats 6 (Ahm),South Indian,2025-04-13,38,289.57,Cash,Ahmedabad,Cancelled,
302,17673,Biryani Treats 2 (Mum),Seafood,2025-07-16,36,360.98,Cash,Mumbai,Delivered,3.0
303,7403,South Treats 5 (Hyd),Italian,2023-12-15,26,718.51,Cash,Hyderabad,Delivered,4.0
304,4090,Continental Treats 1 (Che),Continental,2024-12-07,37,424.31,Online,Chennai,Delivered,4.0
305,10895,Fast Treats 2 (Pun),South Indian,2023-12-02,18,91.96,Online,Pune,Delivered,4.0
306,1740,Chinese Treats 4 (Kol),Street Food,2025-06-08,22,104.48,Cash,Kolkata,Delivered,1.0
307,25837,Biryani Treats 3 (Ben),Chinese,2025-11-28,28,369.06,Online,Bengaluru,Delivered,5.0
308,9907,Biryani Treats 5 (Mum),Continental,2025-10-11,35,361.82,Online,Mumbai,Delivered,5.0
309,2347,North Treats 5 (Mum),Seafood,2023-12-02,29,555.02,Cash,Mumbai,Delivered,3.0
310,19535,Seafood Treats 6 (Ahm),Continental,2025-07-14,37,348.68,Online,Ahmedabad,Delivered,4.0
311,12376,Biryani Treats 2 (Che),Desserts,2025-11-24,33,257.96,Cash,Chennai,Delivered,3.0
312,23564,Seafood Treats 3 (Che),Chinese,2025-11-16,21,415.93,Cash,Chennai,Delivered,4.0
313,11499,Continental Treats 6 (Mum),Italian,2023-12-02,24,149.74,Cash,Mumbai,Delivered,4.0
314,24024,Chinese Treats 5 (Ahm),Biryani,2025-03-06,27,198.7,Online,Ahmedabad,Delivered,5.0
315,4737,Desserts Treats 2 (Del),Italian,2025-07-01,23,695.82,Online,Delhi,Delivered,4.0
316,22221,Chinese Treats 6 (Del),Street Food,2025-08-22,32,117.98,Online,Delhi,Delivered,4.0
317,6700,Biryani Treats 2 (Ben),Fast Food,2025-11-28,34,169.29,Online,Bengaluru,Delivered,4.0
318,29183,Desserts Treats 4 (Ben),Biryani,2024-11-28,33,305.34,Online,Bengaluru,Delivered,5.0
319,11012,Italian Treats 1 (Pun),Chinese,2023-12-22,33,227.64,Online,Pune,Delivered,3.0
320,12691,Foodie Plaza (Kol),Fast Food,2024-07-25,43,60.65,Online,Kolkata,Delivered,4.0
321,24474,Biryani Treats 5 (Del),North Indian,2025-11-21,32,411.96,Online,Delhi,Delivered,4.0
322,3559,Desserts Treats 1 (Pun),South Indian,2025-08-13,35,246.44,Online,Pune,Delivered,5.0
323,8712,Italian Treats 5 (Kol),Seafood,2025-11-27,26,652.98,Online,Kolkata,Delivered,4.0
324,9279,South Treats 2 (Pun),Chinese,2024-08-25,28,235.62,Online,Pune,Delivered,4.0
325,25166,Fast Treats 3 (Hyd),South Indian,2025-08-05,41,220.03,Cash,Hyderabad,Delivered,5.0
326,22442,Continental Treats 1 (Mum),North Indian,2025-11-30,38,555.89,Online,Mumbai,Delivered,4.0
327,1971,Continental Treats 4 (Kol),Desserts,2025-11-02,22,146.08,Cash,Kolkata,Delivered,5.0
328,16031,Spice Hub (Pun),Italian,2025-11-05,10,419.06,Cash,Pune,Delivered,5.0
329,29704,Seafood Treats 5 (Kol),Italian,2025-01-28,27,392.33,Online,Kolkata,Delivered,3.0
330,12430,Street Treats 1 (Mum),Chinese,2025-11-03,37,300.22,Online,Mumbai,Cancelled,
331,18135,Street Treats 5 (Pun),Biryani,2025-10-06,16,132.6,Online,Pune,Delivered,5.0
332,29781,Chinese Treats 3 (Pun),Continental,2024-08-07,35,612.17,Online,Pune,Delivered,3.0
333,3361,Desserts Treats 6 (Ben),Seafood,2025-07-16,13,604.83,Cash,Bengaluru,Delivered,5.0
334,19435,Seafood Treats 2 (Kol),Biryani,2025-09-28,33,457.48,Online,Kolkata,Delivered,4.0
335,12422,Continental Treats 2 (Che),Continental,2023-12-02,29,383.66,Online,Chennai,Delivered,4.0
336,8301,North Treats 4 (Ahm),Desserts,2025-11-10,35,124.09,Online,Ahmedabad,Delivered,4.0
337,20358,Continental Treats 5 (Hyd),Desserts,2025-05-13,29,107.2,Online,Hyderabad,Delivered,4.0
338,4277,Street Treats 3 (Che),North Indian,2025-09-16,38,451.46,Cash,Chennai,Delivered,4.0
339,6745,Chinese Treats 1 (Hyd),Fast Food,2025-04-22,20,178.23,Online,Hyderabad,Cancelled,
340,24082,Seafood Treats 3 (Ahm),Chinese,2023-08-12,29,159.84,Cash,Ahmedabad,Delivered,5.0
341,1948,Fast Treats 2 (Mum),Desserts,2024-07-18,31,144.76,Online,Mumbai,Delivered,5.0
342,26295,South Treats 1 (Pun),Seafood,2024-12-29,22,539.44,Cash,Pune,Delivered,3.0
343,26972,Street Treats 2 (Hyd),Chinese,2024-12-23,32,93.75,Online,Hyderabad,Delivered,3.0
344,17483,South Treats 6 (Hyd),Biryani,2023-12-02,28,468.48,Cash,Hyderabad,Delivered,3.0
345,7621,Street Treats 5 (Mum),Street Food,2025-08-29,35,148.66,Online,Mumbai,Delivered,2.0
346,9225,Chinese Treats 6 (Hyd),Street Food,2025-01-06,22,110.78,Online,Hyderabad,Delivered,5.0
347,10880,Biryani Treats 2 (Del),Continental,2025-09-21,44,561.26,Online,Delhi,Delivered,5.0
348,18705,Italian Treats 4 (Mum),Continental,2024-07-20,39,321.28,Online,Mumbai,Cancelled,
349,19280,Italian Treats 3 (Del),Desserts,2025-05-04,32,216.78,Online,Delhi,Delivered,5.0
350,3466,Biryani Treats 4 (Del),Street Food,2025-02-28,39,195.32,Online,Delhi,Delivered,2.0
351,25005,Desserts Treats 2 (Kol),Biryani,2025-09-01,33,170.45,Online,Kolkata,Delivered,4.0
352,12069,Desserts Treats 5 (Mum),Fast Food,2024-05-04,32,168.46,Online,Mumbai,Delivered,4.0
353,23573,Biryani Treats 1 (Kol),North Indian,2025-07-02,33,312.93,Online,Kolkata,Delivered,4.0
354,11624,Seafood Treats 3 (Mum),Biryani,2024-12-06,23,352.24,Cash,Mumbai,Cancelled,
355,15637,Chinese Treats 6 (Pun),Biryani,2025-11-08,20,484.96,Online,Pune,Delivered,1.0
356,12060,South Treats 2 (Kol),Street Food,2024-10-11,29,116.54,Cash,Kolkata,Delivered,4.0
357,2798,Biryani Treats 5 (Pun),North Indian,2024-07-04,14,421.86,Online,Pune,Delivered,4.0
358,5313,Desserts Treats 2 (Ben),Biryani,2025-11-09,32,348.32,Online,Bengaluru,Delivered,4.0
359,2957,Biryani Treats 6 (Pun),Desserts,2023-12-02,32,104.26,Online,Pune,Delivered,4.0
360,20481,North Treats 2 (Pun),Fast Food,2025-03-12,25,202.15,Online,Pune,Delivered,4.0
361,27127,North Treats 6 (Che),Fast Food,2024-04-23,39,139.92,Online,Chennai,Delivered,2.0
362,5238,Street Treats 6 (Hyd),Continental,2024-11-19,20,213.05,Online,Hyderabad,Delivered,4.0
363,22923,Seafood Treats 6 (Che),Desserts,2025-07-11,37,179.45,Online,Chennai,Delivered,5.0
364,18596,Italian Treats 6 (Kol),Street Food,2025-07-01,26,107.78,Online,Kolkata,Delivered,5.0
365,21991,Street Treats 6 (Ahm),Desserts,2025-02-13,30,92.45,Cash,Ahmedabad,Delivered,5.0
366,22013,Street Treats 3 (Del),Italian,2024-12-14,34,282.72,Online,Delhi,Delivered,4.0
367,17753,Continental Treats 5 (Hyd),Fast Food,2025-10-14,19,162.69,Cash,Hyderabad,Delivered,5.0
368,17284,Italian Treats 4 (Ahm),Continental,2025-10-03,27,548.69,Online,Ahmedabad,Delivered,3.0
369,28775,Biryani Treats 1 (Ben),Chinese,2025-11-24,50,312.21,Online,Bengaluru,Delivered,5.0
370,22310,Continental Treats 3 (Del),Fast Food,2025-11-22,17,50.0,Cash,Delhi,Delivered,5.0
371,4513,Fast Treats 3 (Ben),Seafood,2025-09-09,31,461.21,Online,Bengaluru,Delivered,4.0
372,6888,Street Treats 1 (Pun),Seafood,2024-12-03,41,354.84,Online,Pune,Delivered,4.0
373,17522,Seafood Treats 4 (Kol),Chinese,2025-10-21,40,342.58,Online,Kolkata,Cancelled,
374,1810,North Treats 5 (Ben),Continental,2025-10-29,29,373.63,Online,Bengaluru,Cancelled,
375,28233,Biryani Treats 4 (Kol),Seafood,2025-03-11,24,461.01,Online,Kolkata,Delivered,5.0
376,11028,Chinese Treats 5 (Ahm),Italian,2025-03-10,20,300.63,Cash,Ahmedabad,Delivered,5.0
377,25467,Chinese Treats 4 (Hyd),Chinese,2024-07-13,25,314.93,Online,Hyderabad,Delivered,4.0
378,13056,South Treats 3 (Che),Street Food,2024-12-13,25,152.11,Online,Chennai,Cancelled,
379,19133,South Treats 5 (Ben),Desserts,2025-10-05,16,88.08,Cash,Bengaluru,Delivered,5.0
380,5316,Seafood Treats 4 (Che),Street Food,2024-10-14,17,143.96,Online,Chennai,Delivered,4.0
381,7299,Chinese Treats 1 (Hyd),North Indian,2025-08-30,34,322.34,Cash,Hyderabad,Delivered,3.0
382,14982,Chinese Treats 4 (Pun),South Indian,2025-10-27,29,225.7,Online,Pune,Delivered,4.0
383,24610,Biryani Treats 6 (Ahm),Continental,2024-08-28,27,411.11,Online,Ahmedabad,Delivered,4.0
384,19489,Desserts Treats 2 (Ben),North Indian,2025-11-23,45,290.48,Online,Bengaluru,Delivered,5.0
385,17071,Continental Treats 1 (Hyd),Street Food,2023-12-02,33,77.0,Online,Hyderabad,Delivered,4.0
386,23906,Seafood Treats 3 (Che),Fast Food,2025-11-14,28,166.79,Online,Chennai,Delivered,4.0
387,27055,Chinese Treats 3 (Pun),Chinese,2025-09-06,32,357.15,Online,Pune,Delivered,3.0
388,24807,North Treats 4 (Hyd),Desserts,2023-12-02,27,68.54,Online,Hyderabad,Delivered,5.0
389,12459,Continental Treats 1 (Del),Chinese,2025-08-22,26,265.51,Online,Delhi,Delivered,5.0
390,15447,North Treats 5 (Kol),Desserts,2023-12-02,23,150.37,Cash,Kolkata,Delivered,5.0
391,16763,Street Treats 4 (Del),South Indian,2025-01-07,22,182.33,Online,Delhi,Delivered,4.0
392,27979,Street Treats 4 (Ahm),Chinese,2025-06-30,44,92.65,Online,Ahmedabad,Delivered,3.0
393,26995,Continental Treats 2 (Pun),Fast Food,2025-03-25,45,227.18,Cash,Pune,Delivered,5.0
394,25616,Street Treats 1 (Kol),South Indian,2025-08-11,35,161.77,Cash,Kolkata,Delivered,4.0
395,22159,Continental Treats 5 (Che),South Indian,2025-11-16,36,202.29,Cash,Chennai,Delivered,4.0
396,10990,Desserts Treats 2 (Kol),South Indian,2025-11-14,16,187.25,Cash,Kolkata,Delivered,4.0
397,17569,Continental Treats 6 (Del),North Indian,2024-05-09,22,291.03,Online,Delhi,Delivered,5.0
398,8483,Biryani Treats 6 (Ben),Desserts,2024-05-17,25,60.77,Online,Bengaluru,Delivered,4.0
399,21652,Street Treats 6 (Hyd),Seafood,2025-05-27,28,553.15,Online,Hyderabad,Cancelled,
400,29381,Continental Treats 2 (Mum),Italian,2025-11-29,31,366.72,Online,Mumbai,Delivered,4.0
401,29605,Seafood Treats 4 (Kol),Fast Food,2023-12-02,23,242.04,Online,Kolkata,Delivered,2.0
402,27843,Chinese Treats 1 (Che),Chinese,2025-05-08,30,384.05,Online,Chennai,Delivered,4.0
403,17182,Chinese Treats 3 (Ahm),South Indian,2023-12-02,36,252.8,Online,Ahmedabad,Delivered,4.0
404,27959,Chinese Treats 2 (Kol),Fast Food,2023-12-02,23,130.49,Cash,Kolkata,Delivered,4.0
405,13797,Fast Treats 2 (Mum),Seafood,2025-08-12,15,473.65,Online,Mumbai,Delivered,4.0
406,26501,Desserts Treats 4 (Ben),Continental,2024-02-04,35,391.83,Online,Bengaluru,Delivered,2.0
407,1960,Urban Bites (Del),Seafood,2025-09-02,32,492.97,Online,Delhi,Delivered,5.0
408,14140,Street Treats 2 (Ahm),Fast Food,2025-03-14,41,155.39,Cash,Ahmedabad,Delivered,5.0
409,26903,Seafood Treats 2 (Che),Continental,2025-05-20,29,440.57,Online,Chennai,Cancelled,
410,27343,Street Treats 6 (Mum),Chinese,2025-04-17,37,158.59,Online,Mumbai,Delivered,5.0
411,5296,North Treats 1 (Ben),North Indian,2024-01-20,20,487.42,Online,Bengaluru,Cancelled,
412,12411,Continental Treats 6 (Che),Street Food,2023-12-02,21,144.22,Cash,Chennai,Delivered,5.0
413,15361,North Treats 3 (Mum),Fast Food,2024-06-28,34,196.93,Cash,Mumbai,Delivered,4.0
414,2117,Street Treats 3 (Ben),Chinese,2025-04-12,26,482.48,Cash,Bengaluru,Delivered,4.0
415,20422,Chinese Treats 2 (Che),Chinese,2025-07-18,35,268.93,Online,Chennai,Delivered,4.0
416,9160,Chinese Treats 6 (Pun),Biryani,2024-02-24,19,297.15,Online,Pune,Delivered,4.0
417,5003,Biryani Treats 1 (Kol),Continental,2025-06-14,32,444.25,Online,Kolkata,Delivered,4.0
418,27393,South Treats 3 (Ahm),Desserts,2025-10-02,11,141.78,Cash,Ahmedabad,Delivered,3.0
419,26437,Street Treats 6 (Ben),Italian,2023-12-02,17,332.74,Cash,Bengaluru,Delivered,4.0
420,4265,South Treats 4 (Che),Biryani,2025-07-17,28,294.24,Cash,Chennai,Delivered,4.0
421,27508,Spice Hub (Hyd),Seafood,2025-09-19,44,611.99,Cash,Hyderabad,Delivered,3.0
422,7237,North Treats 4 (Ben),Fast Food,2025-09-02,38,167.73,Online,Bengaluru,Delivered,4.0
423,17177,Street Treats 4 (Del),Desserts,2025-08-29,39,131.95,Cash,Delhi,Delivered,4.0
424,10435,Fast Treats 6 (Ben),Italian,2025-07-12,12,697.28,Online,Bengaluru,Delivered,2.0
425,12470,South Treats 6 (Kol),Chinese,2025-10-31,21,349.81,Cash,Kolkata,Delivered,4.0
426,2330,Desserts Treats 6 (Del),Continental,2025-10-27,27,366.94,Cash,Delhi,Delivered,4.0
427,6852,North Treats 5 (Che),Street Food,2023-12-19,25,128.09,Online,Chennai,Delivered,5.0
428,10667,Italian Treats 3 (Ahm),Biryani,2025-11-07,43,153.41,Online,Ahmedabad,Cancelled,
429,5034,Desserts Treats 3 (Kol),Fast Food,2025-04-22,32,222.68,Online,Kolkata,Delivered,4.0
430,22568,North Treats 4 (Kol),Biryani,2025-11-15,28,248.26,Online,Kolkata,Delivered,5.0
431,13178,North Treats 2 (Ben),Desserts,2025-11-23,25,167.43,Cash,Bengaluru,Delivered,4.0
432,7708,Italian Treats 1 (Del),Biryani,2023-12-11,33,181.37,Online,Delhi,Delivered,3.0
433,22527,Fast Treats 6 (Kol),Desserts,2025-09-10,10,126.8,Online,Kolkata,Delivered,4.0
434,29136,Street Treats 1 (Ben),Seafood,2025-02-06,29,704.08,Online,Bengaluru,Delivered,4.0
435,19695,Fast Treats 6 (Ben),North Indian,2025-03-19,21,244.53,Online,Bengaluru,Delivered,2.0
436,28211,Seafood Treats 6 (Ben),Biryani,2025-01-09,28,327.99,Online,Bengaluru,Delivered,4.0
437,13882,Street Treats 3 (Ahm),Chinese,2025-04-27,25,363.9,Online,Ahmedabad,Delivered,5.0
438,26183,Desserts Treats 6 (Kol),Italian,2025-09-19,19,568.27,Online,Kolkata,Cancelled,
439,5646,Seafood Treats 2 (Kol),Italian,2023-12-02,35,594.65,Cash,Kolkata,Delivered,2.0
440,6753,Chinese Treats 2 (Pun),Seafood,2025-08-20,30,516.19,Online,Pune,Delivered,3.0
441,4506,Desserts Treats 1 (Hyd),Biryani,2025-10-28,37,348.08,Online,Hyderabad,Delivered,5.0
442,10808,Desserts Treats 6 (Hyd),Fast Food,2025-06-09,37,229.66,Online,Hyderabad,Delivered,5.0
443,9052,Seafood Treats 1 (Hyd),Street Food,2025-10-13,29,93.04,Cash,Hyderabad,Delivered,4.0
444,1407,Continental Treats 2 (Del),Desserts,2025-10-20,34,184.55,Online,Delhi,Delivered,5.0
445,8371,Fast Treats 2 (Ahm),Italian,2024-09-28,29,345.32,Online,Ahmedabad,Delivered,4.0
446,25141,Chinese Treats 4 (Ahm),South Indian,2024-07-10,32,259.78,Online,Ahmedabad,Cancelled,
447,19772,Seafood Treats 3 (Kol),Italian,2024-11-15,18,598.19,Cash,Kolkata,Delivered,4.0
448,22758,Street Treats 3 (Ben),Italian,2025-08-15,29,196.21,Cash,Bengaluru,Delivered,5.0
449,24311,Biryani Treats 1 (Kol),Seafood,2023-12-02,35,650.77,Cash,Kolkata,Cancelled,
450,21048,Seafood Treats 4 (Mum),South Indian,2025-05-22,38,223.59,Online,Mumbai,Delivered,4.0
451,7227,South Treats 4 (Che),Fast Food,2025-02-03,23,251.89,Cash,Chennai,Delivered,4.0
452,1182,South Treats 3 (Hyd),Chinese,2025-05-30,14,407.86,Online,Hyderabad,Delivered,3.0
453,27134,Chinese Treats 3 (Kol),Biryani,2025-08-18,26,224.3,Online,Kolkata,Delivered,4.0
454,21962,Seafood Treats 3 (Ben),Italian,2025-07-27,23,204.11,Cash,Bengaluru,Delivered,4.0
455,27874,Fast Treats 3 (Pun),Street Food,2024-12-08,29,106.96,Cash,Pune,Delivered,5.0
456,25851,Chinese Treats 4 (Ahm),South Indian,2025-06-04,41,160.97,Online,Ahmedabad,Delivered,5.0
457,10274,Continental Treats 2 (Pun),Chinese,2025-11-12,38,269.46,Cash,Pune,Delivered,5.0
458,19712,Street Treats 3 (Ben),Chinese,2024-04-10,28,539.49,Online,Bengaluru,Delivered,5.0
459,16406,South Treats 1 (Del),Continental,2024-05-30,32,510.12,Cash,Delhi,Delivered,4.0
460,20949,Seafood Treats 1 (Ahm),Italian,2025-02-23,35,500.19,Online,Ahmedabad,Cancelled,
461,17075,Continental Treats 1 (Kol),Italian,2025-07-18,27,343.28,Online,Kolkata,Delivered,3.0
462,2251,North Treats 5 (Ben),Chinese,2025-07-25,30,413.68,Cash,Bengaluru,Delivered,5.0
463,23665,Chinese Treats 1 (Del),Seafood,2025-05-10,41,524.25,Cash,Delhi,Delivered,5.0
464,22159,Continental Treats 5 (Che),South Indian,2025-07-04,30,184.02,Cash,Chennai,Delivered,4.0
465,21744,Italian Treats 5 (Kol),Italian,2025-03-17,10,420.37,Online,Kolkata,Delivered,4.0
466,2767,Chinese Treats 3 (Hyd),Street Food,2024-08-15,23,151.26,Cash,Hyderabad,Delivered,3.0
467,6551,Street Treats 3 (Ben),Biryani,2024-02-15,28,373.7,Online,Bengaluru,Delivered,5.0
468,2717,Chinese Treats 3 (Del),Italian,2023-12-07,46,1068.38,Online,Delhi,Delivered,4.0
469,1010,Biryani Treats 3 (Che),Desserts,2025-11-08,16,145.98,Online,Chennai,Delivered,4.0
470,22410,Chinese Treats 2 (Pun),South Indian,2024-07-01,25,214.76,Online,Pune,Delivered,4.0
471,7931,Fast Treats 4 (Pun),Biryani,2025-10-28,30,438.27,Cash,Pune,Delivered,3.0
472,11427,Street Treats 3 (Hyd),Desserts,2025-10-19,17,50.0,Online,Hyderabad,Delivered,5.0
473,22183,Continental Treats 2 (Ben),Italian,2025-03-08,30,184.99,Cash,Bengaluru,Delivered,2.0
474,15976,Seafood Treats 5 (Che),Italian,2025-11-03,51,551.84,Online,Chennai,Delivered,4.0
475,28673,Desserts Treats 3 (Ben),Street Food,2025-07-17,21,94.89,Cash,Bengaluru,Delivered,4.0
476,11540,North Treats 2 (Ahm),Seafood,2025-11-24,28,344.67,Online,Ahmedabad,Delivered,4.0
477,4486,Continental Treats 6 (Pun),Continental,2023-12-02,16,632.95,Online,Pune,Delivered,5.0
478,5249,Spice Hub (Kol),Italian,2025-10-11,31,189.34,Online,Kolkata,Delivered,4.0
479,19436,Seafood Treats 6 (Pun),Fast Food,2024-11-06,20,223.88,Online,Pune,Delivered,4.0
480,29471,Biryani Treats 2 (Mum),Street Food,2024-07-11,28,101.73,Online,Mumbai,Delivered,4.0
481,16534,Continental Treats 5 (Hyd),Continental,2024-12-17,34,499.02,Online,Hyderabad,Delivered,5.0
482,20223,Chinese Treats 1 (Ben),Chinese,2025-10-19,35,464.98,Cash,Bengaluru,Delivered,3.0
483,2795,South Treats 6 (Ben),Biryani,2023-12-02,12,367.58,Online,Bengaluru,Delivered,5.0
484,6515,Urban Bites (Kol),Continental,2025-03-15,21,237.47,Online,Kolkata,Cancelled,
485,28472,Biryani Treats 3 (Mum),Street Food,2025-06-02,41,177.78,Online,Mumbai,Delivered,3.0
486,27456,Chinese Treats 4 (Kol),Street Food,2025-08-10,13,96.21,Online,Kolkata,Delivered,5.0
487,6031,Biryani Treats 2 (Del),Chinese,2025-09-19,34,397.28,Online,Delhi,Delivered,4.0
488,9953,Street Treats 1 (Kol),Fast Food,2024-11-12,24,115.75,Online,Kolkata,Delivered,1.0
489,16603,Spice Hub (Mum),Chinese,2024-08-18,44,505.97,Online,Mumbai,Delivered,4.0
490,26661,North Treats 4 (Pun),Street Food,2025-11-29,22,138.5,Online,Pune,Delivered,4.0
491,29017,Biryani Treats 3 (Hyd),Street Food,2025-03-02,27,108.56,Online,Hyderabad,Delivered,3.0
492,16492,Street Treats 3 (Ben),Seafood,2024-11-30,44,793.86,Online,Bengaluru,Delivered,4.0
493,9567,Street Treats 6 (Del),Seafood,2025-08-19,44,484.88,Online,Delhi,Delivered,5.0
